"","gene","doid"
"38157","HGNC:26551","DOID:0080273"
"38158","HGNC:16636","DOID:2377"
"38159","HGNC:5991","DOID:10126"
"38160","HGNC:8140","DOID:0111580"
"38161","HGNC:2570","DOID:10783"
"38162","HGNC:11389","DOID:3701"
"38163","HGNC:14025","DOID:0110661"
"38164","HGNC:9393","DOID:3773"
"38165","HGNC:602","DOID:8577"
"38166","HGNC:15478","DOID:3083"
"38167","HGNC:28128","DOID:0080253"
"38168","HGNC:10440","DOID:0111881"
"38169","HGNC:4232","DOID:10487"
"38170","HGNC:4177","DOID:0060892"
"38171","HGNC:18286","DOID:0110018"
"38172","HGNC:11630","DOID:0111101"
"38173","HGNC:4699","DOID:0050579"
"38174","HGNC:1786","DOID:0050885"
"38175","HGNC:9588","DOID:11054"
"38176","HGNC:1929","DOID:10763"
"38177","HGNC:285","DOID:11664"
"38178","HGNC:9202","DOID:0050453"
"38179","HGNC:7432","DOID:9296"
"38180","HGNC:5331","DOID:5295"
"38181","HGNC:1759","DOID:0080948"
"38182","HGNC:10683","DOID:0080533"
"38183","HGNC:23064","DOID:2841"
"38184","HGNC:9180","DOID:0111525"
"38185","HGNC:26190","DOID:0111223"
"38186","HGNC:2707","DOID:13241"
"38187","HGNC:9706","DOID:9296"
"38188","HGNC:286","DOID:1070"
"38189","HGNC:5998","DOID:3393"
"38190","HGNC:25540","DOID:6212"
"38191","HGNC:5541","DOID:2583"
"38192","HGNC:6943","DOID:3908"
"38193","HGNC:79","DOID:10763"
"38194","HGNC:3603","DOID:0111561"
"38195","HGNC:3556","DOID:13001"
"38196","HGNC:4632","DOID:9669"
"38197","HGNC:1787","DOID:1909"
"38198","HGNC:4136","DOID:0050799"
"38199","HGNC:164","DOID:0110428"
"38200","HGNC:6407","DOID:9538"
"38201","HGNC:11630","DOID:4450"
"38202","HGNC:6137","DOID:2219"
"38203","HGNC:3219","DOID:3627"
"38204","HGNC:34","DOID:8466"
"38205","HGNC:11006","DOID:2747"
"38206","HGNC:103","DOID:0060884"
"38207","HGNC:33778","DOID:0080194"
"38208","HGNC:14248","DOID:5419"
"38209","HGNC:19104","DOID:12712"
"38210","HGNC:12637","DOID:10534"
"38211","HGNC:29832","DOID:3070"
"38212","HGNC:3754","DOID:2256"
"38213","HGNC:3754","DOID:2256"
"38214","HGNC:20297","DOID:11119"
"38215","HGNC:31750","DOID:0111690"
"38216","HGNC:11582","DOID:11199"
"38217","HGNC:17090","DOID:10584"
"38218","HGNC:26938","DOID:0060795"
"38219","HGNC:12765","DOID:4123"
"38220","HGNC:28613","DOID:3590"
"38221","HGNC:19237","DOID:0080576"
"38222","HGNC:6919","DOID:1324"
"38223","HGNC:1323","DOID:0060297"
"38224","HGNC:4562","DOID:0111642"
"38225","HGNC:10549","DOID:0050960"
"38226","HGNC:7436","DOID:9849"
"38227","HGNC:3023","DOID:480"
"38228","HGNC:4944","DOID:10591"
"38229","HGNC:3531","DOID:9286"
"38230","HGNC:7132","DOID:0060060"
"38231","HGNC:3401","DOID:1579"
"38232","HGNC:2260","DOID:3762"
"38233","HGNC:17619","DOID:0112235"
"38234","HGNC:403","DOID:14501"
"38235","HGNC:4601","DOID:0050784"
"38236","HGNC:9944","DOID:0110482"
"38237","HGNC:18305","DOID:0050571"
"38238","HGNC:29162","DOID:0050777"
"38239","HGNC:3755","DOID:11836"
"38240","HGNC:7981","DOID:14330"
"38241","HGNC:2190","DOID:0110673"
"38242","HGNC:286","DOID:0014667"
"38243","HGNC:11237","DOID:0110816"
"38244","HGNC:4392","DOID:4183"
"38245","HGNC:8979","DOID:2870"
"38246","HGNC:21014","DOID:0112249"
"38247","HGNC:21014","DOID:0112249"
"38248","HGNC:28434","DOID:0111931"
"38249","HGNC:5383","DOID:5016"
"38250","HGNC:4638","DOID:0050908"
"38251","HGNC:2505","DOID:718"
"38252","HGNC:2623","DOID:11054"
"38253","HGNC:9414","DOID:14004"
"38254","HGNC:3467","DOID:418"
"38255","HGNC:4268","DOID:0050734"
"38256","HGNC:4268","DOID:0050734"
"38257","HGNC:2169","DOID:9970"
"38258","HGNC:42","DOID:5082"
"38259","HGNC:1542","DOID:9744"
"38260","HGNC:1542","DOID:9744"
"38261","HGNC:6512","DOID:0080717"
"38262","HGNC:9596","DOID:7147"
"38263","HGNC:3343","DOID:12849"
"38264","HGNC:13916","DOID:3393"
"38265","HGNC:21034","DOID:0112077"
"38266","HGNC:6973","DOID:684"
"38267","HGNC:29932","DOID:0112327"
"38268","HGNC:2577","DOID:0070193"
"38269","HGNC:11737","DOID:0070181"
"38270","HGNC:9817","DOID:0111090"
"38271","HGNC:6621","DOID:10763"
"38272","HGNC:6140","DOID:0060041"
"38273","HGNC:2707","DOID:8947"
"38274","HGNC:9179","DOID:2377"
"38275","HGNC:3018","DOID:13250"
"38276","HGNC:7989","DOID:0111530"
"38277","HGNC:11257","DOID:543"
"38278","HGNC:30578","DOID:4644"
"38279","HGNC:4083","DOID:1825"
"38280","HGNC:4083","DOID:1825"
"38281","HGNC:8853","DOID:0080377"
"38282","HGNC:17142","DOID:1070"
"38283","HGNC:7646","DOID:9655"
"38284","HGNC:4855","DOID:4483"
"38285","HGNC:2567","DOID:0110412"
"38286","HGNC:20372","DOID:0111876"
"38287","HGNC:4944","DOID:9182"
"38288","HGNC:9359","DOID:0110513"
"38289","HGNC:30391","DOID:0110091"
"38290","HGNC:2505","DOID:1749"
"38291","HGNC:16175","DOID:0080082"
"38292","HGNC:7010","DOID:5577"
"38293","HGNC:1663","DOID:2957"
"38294","HGNC:10908","DOID:11759"
"38295","HGNC:11289","DOID:9352"
"38296","HGNC:493","DOID:0111700"
"38297","HGNC:8575","DOID:0060058"
"38298","HGNC:8653","DOID:9252"
"38299","HGNC:7606","DOID:14791"
"38300","HGNC:9236","DOID:10652"
"38301","HGNC:6762","DOID:0060058"
"38302","HGNC:1077","DOID:0110965"
"38303","HGNC:10618","DOID:8923"
"38304","HGNC:10680","DOID:0110435"
"38305","HGNC:18248","DOID:0060308"
"38306","HGNC:17071","DOID:3748"
"38307","HGNC:438","DOID:0110915"
"38308","HGNC:28952","DOID:0070296"
"38309","HGNC:6239","DOID:0110226"
"38310","HGNC:395","DOID:10763"
"38311","HGNC:6294","DOID:0060224"
"38312","HGNC:22965","DOID:0080377"
"38313","HGNC:2214","DOID:0080086"
"38314","HGNC:11654","DOID:0080789"
"38315","HGNC:5980","DOID:10283"
"38316","HGNC:9454","DOID:0111019"
"38317","HGNC:2567","DOID:0080342"
"38318","HGNC:318","DOID:3211"
"38319","HGNC:4235","DOID:4252"
"38320","HGNC:22474","DOID:0060307"
"38321","HGNC:4944","DOID:0040091"
"38322","HGNC:17416","DOID:0110839"
"38323","HGNC:7436","DOID:5844"
"38324","HGNC:7436","DOID:5844"
"38325","HGNC:4944","DOID:7188"
"38326","HGNC:7461","DOID:3652"
"38327","HGNC:1152","DOID:0110290"
"38328","HGNC:1133","DOID:0060875"
"38329","HGNC:30171","DOID:0110174"
"38330","HGNC:11006","DOID:1062"
"38331","HGNC:10618","DOID:0080074"
"38332","HGNC:8031","DOID:0070146"
"38333","HGNC:11005","DOID:0111313"
"38334","HGNC:19104","DOID:0050576"
"38335","HGNC:4641","DOID:4914"
"38336","HGNC:4187","DOID:12361"
"38337","HGNC:4187","DOID:12361"
"38338","HGNC:2979","DOID:7148"
"38339","HGNC:2707","DOID:61"
"38340","HGNC:17168","DOID:0110717"
"38341","HGNC:29017","DOID:0110945"
"38342","HGNC:11773","DOID:219"
"38343","HGNC:25897","DOID:0070277"
"38344","HGNC:6008","DOID:0110749"
"38345","HGNC:1959","DOID:9261"
"38346","HGNC:5344","DOID:12361"
"38347","HGNC:11847","DOID:2986"
"38348","HGNC:7516","DOID:11054"
"38349","HGNC:4944","DOID:0080822"
"38350","HGNC:18365","DOID:1588"
"38351","HGNC:603","DOID:4606"
"38352","HGNC:18063","DOID:0111692"
"38353","HGNC:7217","DOID:2228"
"38354","HGNC:7217","DOID:2228"
"38355","HGNC:8979","DOID:2583"
"38356","HGNC:25807","DOID:891"
"38357","HGNC:6338","DOID:526"
"38358","HGNC:6338","DOID:526"
"38359","HGNC:6284","DOID:1827"
"38360","HGNC:13806","DOID:10603"
"38361","HGNC:18037","DOID:0080297"
"38362","HGNC:9498","DOID:0060892"
"38363","HGNC:6932","DOID:9970"
"38364","HGNC:9204","DOID:10603"
"38365","HGNC:6015","DOID:6543"
"38366","HGNC:5992","DOID:9352"
"38367","HGNC:7325","DOID:0070271"
"38368","HGNC:9942","DOID:14791"
"38369","HGNC:7605","DOID:0110552"
"38370","HGNC:9040","DOID:1936"
"38371","HGNC:897","DOID:0112121"
"38372","HGNC:7645","DOID:299"
"38373","HGNC:6218","DOID:0050989"
"38374","HGNC:2625","DOID:4483"
"38375","HGNC:10634","DOID:2377"
"38376","HGNC:6000","DOID:824"
"38377","HGNC:5212","DOID:0112248"
"38378","HGNC:381","DOID:9352"
"38379","HGNC:5331","DOID:1024"
"38380","HGNC:11368","DOID:10966"
"38381","HGNC:5331","DOID:2841"
"38382","HGNC:282","DOID:10763"
"38383","HGNC:6025","DOID:5517"
"38384","HGNC:7067","DOID:676"
"38385","HGNC:7473","DOID:0060668"
"38386","HGNC:2200","DOID:3371"
"38387","HGNC:25244","DOID:0110598"
"38388","HGNC:45","DOID:5082"
"38389","HGNC:45","DOID:5082"
"38390","HGNC:758","DOID:9273"
"38391","HGNC:5962","DOID:1793"
"38392","HGNC:6848","DOID:0080763"
"38393","HGNC:6008","DOID:9744"
"38394","HGNC:6008","DOID:9744"
"38395","HGNC:6009","DOID:437"
"38396","HGNC:9958","DOID:10763"
"38397","HGNC:8744","DOID:9352"
"38398","HGNC:969","DOID:9970"
"38399","HGNC:2323","DOID:13042"
"38400","HGNC:5028","DOID:14330"
"38401","HGNC:7436","DOID:2388"
"38402","HGNC:4510","DOID:0112310"
"38403","HGNC:4638","DOID:9538"
"38404","HGNC:13711","DOID:0080859"
"38405","HGNC:2874","DOID:3996"
"38406","HGNC:9402","DOID:0050964"
"38407","HGNC:1037","DOID:8893"
"38408","HGNC:32700","DOID:0110621"
"38409","HGNC:28949","DOID:12712"
"38410","HGNC:8824","DOID:8947"
"38411","HGNC:19191","DOID:0090110"
"38412","HGNC:10628","DOID:526"
"38413","HGNC:4942","DOID:1580"
"38414","HGNC:3133","DOID:0111865"
"38415","HGNC:17493","DOID:0080517"
"38416","HGNC:6770","DOID:3119"
"38417","HGNC:9884","DOID:4648"
"38418","HGNC:9006","DOID:0060648"
"38419","HGNC:7103","DOID:83"
"38420","HGNC:5962","DOID:684"
"38421","HGNC:2186","DOID:0080675"
"38422","HGNC:7794","DOID:1612"
"38423","HGNC:2515","DOID:0080346"
"38424","HGNC:3435","DOID:0050427"
"38425","HGNC:26257","DOID:0110838"
"38426","HGNC:12523","DOID:2986"
"38427","HGNC:5286","DOID:594"
"38428","HGNC:1014","DOID:9952"
"38429","HGNC:74","DOID:4450"
"38430","HGNC:1628","DOID:4483"
"38431","HGNC:1628","DOID:4483"
"38432","HGNC:15578","DOID:0110734"
"38433","HGNC:25941","DOID:3748"
"38434","HGNC:2348","DOID:9952"
"38435","HGNC:11538","DOID:0070182"
"38436","HGNC:11355","DOID:4621"
"38437","HGNC:53","DOID:0080208"
"38438","HGNC:10555","DOID:0050955"
"38439","HGNC:1788","DOID:0060061"
"38440","HGNC:6709","DOID:9146"
"38441","HGNC:2228","DOID:12129"
"38442","HGNC:9509","DOID:0110040"
"38443","HGNC:6709","DOID:3407"
"38444","HGNC:10978","DOID:0110063"
"38445","HGNC:7436","DOID:4362"
"38446","HGNC:10473","DOID:1612"
"38447","HGNC:2185","DOID:0080021"
"38448","HGNC:11621","DOID:9256"
"38449","HGNC:4632","DOID:10892"
"38450","HGNC:22932","DOID:0110294"
"38451","HGNC:94","DOID:3393"
"38452","HGNC:4601","DOID:0060672"
"38453","HGNC:5383","DOID:3907"
"38454","HGNC:11119","DOID:684"
"38455","HGNC:29558","DOID:0060668"
"38456","HGNC:791","DOID:0110009"
"38457","HGNC:1884","DOID:13166"
"38458","HGNC:29849","DOID:9352"
"38459","HGNC:7884","DOID:9744"
"38460","HGNC:12703","DOID:0050662"
"38461","HGNC:8959","DOID:0112216"
"38462","HGNC:6768","DOID:3883"
"38463","HGNC:1455","DOID:2224"
"38464","HGNC:1455","DOID:2224"
"38465","HGNC:1455","DOID:2224"
"38466","HGNC:4174","DOID:0111733"
"38467","HGNC:5227","DOID:0110255"
"38468","HGNC:28660","DOID:0080274"
"38469","HGNC:11180","DOID:1389"
"38470","HGNC:10810","DOID:10763"
"38471","HGNC:7376","DOID:9206"
"38472","HGNC:118","DOID:0050883"
"38473","HGNC:4933","DOID:0080600"
"38474","HGNC:6121","DOID:0060055"
"38475","HGNC:3689","DOID:0050462"
"38476","HGNC:23094","DOID:0070353"
"38477","HGNC:44","DOID:2377"
"38478","HGNC:7329","DOID:0112182"
"38479","HGNC:1030","DOID:3083"
"38480","HGNC:1512","DOID:9352"
"38481","HGNC:2652","DOID:0111070"
"38482","HGNC:7989","DOID:9538"
"38483","HGNC:6922","DOID:0080159"
"38484","HGNC:18124","DOID:2841"
"38485","HGNC:6709","DOID:1205"
"38486","HGNC:8607","DOID:2394"
"38487","HGNC:23246","DOID:0110933"
"38488","HGNC:11180","DOID:10873"
"38489","HGNC:936","DOID:1380"
"38490","HGNC:7794","DOID:1909"
"38491","HGNC:7458","DOID:14330"
"38492","HGNC:21055","DOID:0080074"
"38493","HGNC:4886","DOID:8997"
"38494","HGNC:10839","DOID:1380"
"38495","HGNC:25941","DOID:2226"
"38496","HGNC:2874","DOID:0050685"
"38497","HGNC:3433","DOID:10534"
"38498","HGNC:2770","DOID:0050431"
"38499","HGNC:1938","DOID:8619"
"38500","HGNC:13633","DOID:684"
"38501","HGNC:4600","DOID:12849"
"38502","HGNC:20978","DOID:5419"
"38503","HGNC:7579","DOID:784"
"38504","HGNC:5244","DOID:0060335"
"38505","HGNC:19351","DOID:0111682"
"38506","HGNC:4638","DOID:1909"
"38507","HGNC:14341","DOID:0111654"
"38508","HGNC:19100","DOID:10608"
"38509","HGNC:19100","DOID:10608"
"38510","HGNC:6922","DOID:2394"
"38511","HGNC:6243","DOID:14452"
"38512","HGNC:9588","DOID:0050657"
"38513","HGNC:11850","DOID:9351"
"38514","HGNC:2235","DOID:10534"
"38515","HGNC:6484","DOID:0110438"
"38516","HGNC:7436","DOID:9406"
"38517","HGNC:2707","DOID:9744"
"38518","HGNC:2621","DOID:399"
"38519","HGNC:6000","DOID:12894"
"38520","HGNC:7159","DOID:0080030"
"38521","HGNC:6709","DOID:5844"
"38522","HGNC:6709","DOID:5844"
"38523","HGNC:6709","DOID:5844"
"38524","HGNC:282","DOID:9352"
"38525","HGNC:282","DOID:9352"
"38526","HGNC:8823","DOID:4248"
"38527","HGNC:603","DOID:1168"
"38528","HGNC:9090","DOID:0112167"
"38529","HGNC:1774","DOID:10652"
"38530","HGNC:327","DOID:0110853"
"38531","HGNC:600","DOID:0080958"
"38532","HGNC:21042","DOID:0080553"
"38533","HGNC:7866","DOID:0050789"
"38534","HGNC:7866","DOID:0050789"
"38535","HGNC:4632","DOID:8923"
"38536","HGNC:10013","DOID:0110713"
"38537","HGNC:10660","DOID:9970"
"38538","HGNC:4948","DOID:1883"
"38539","HGNC:43","DOID:2841"
"38540","HGNC:11771","DOID:0060455"
"38541","HGNC:10818","DOID:0111395"
"38542","HGNC:6913","DOID:5409"
"38543","HGNC:6263","DOID:1029"
"38544","HGNC:6014","DOID:8924"
"38545","HGNC:3691","DOID:10283"
"38546","HGNC:3401","DOID:3083"
"38547","HGNC:3401","DOID:3083"
"38548","HGNC:3401","DOID:3083"
"38549","HGNC:1304","DOID:0080620"
"38550","HGNC:464","DOID:0050791"
"38551","HGNC:4379","DOID:0060701"
"38552","HGNC:1228","DOID:4448"
"38553","HGNC:1228","DOID:4448"
"38554","HGNC:25622","DOID:0112324"
"38555","HGNC:40","DOID:1826"
"38556","HGNC:450","DOID:0081046"
"38557","HGNC:9352","DOID:0050715"
"38558","HGNC:4076","DOID:12849"
"38559","HGNC:4238","DOID:0111049"
"38560","HGNC:24725","DOID:0080723"
"38561","HGNC:10848","DOID:1148"
"38562","HGNC:21699","DOID:0110368"
"38563","HGNC:2623","DOID:9993"
"38564","HGNC:11824","DOID:0070026"
"38565","HGNC:24308","DOID:3748"
"38566","HGNC:1324","DOID:12849"
"38567","HGNC:11365","DOID:12236"
"38568","HGNC:11365","DOID:12236"
"38569","HGNC:11365","DOID:12236"
"38570","HGNC:3584","DOID:1612"
"38571","HGNC:4938","DOID:2043"
"38572","HGNC:6025","DOID:11394"
"38573","HGNC:3671","DOID:0050976"
"38574","HGNC:3468","DOID:3393"
"38575","HGNC:4932","DOID:0040007"
"38576","HGNC:6859","DOID:10283"
"38577","HGNC:7436","DOID:0050830"
"38578","HGNC:26239","DOID:0112054"
"38579","HGNC:2874","DOID:4448"
"38580","HGNC:9204","DOID:1307"
"38581","HGNC:12974","DOID:0111868"
"38582","HGNC:11850","DOID:1214"
"38583","HGNC:4886","DOID:409"
"38584","HGNC:8021","DOID:0111582"
"38585","HGNC:59","DOID:0060639"
"38586","HGNC:3356","DOID:783"
"38587","HGNC:18984","DOID:10763"
"38588","HGNC:2383","DOID:0111005"
"38589","HGNC:4510","DOID:1924"
"38590","HGNC:11936","DOID:1909"
"38591","HGNC:1248","DOID:0110026"
"38592","HGNC:583","DOID:2871"
"38593","HGNC:5401","DOID:0112254"
"38594","HGNC:1527","DOID:1612"
"38595","HGNC:4933","DOID:0111286"
"38596","HGNC:11621","DOID:0050524"
"38597","HGNC:13887","DOID:9970"
"38598","HGNC:1037","DOID:8947"
"38599","HGNC:17978","DOID:0112198"
"38600","HGNC:1442","DOID:0060678"
"38601","HGNC:4942","DOID:3717"
"38602","HGNC:8516","DOID:0110474"
"38603","HGNC:17245","DOID:0060752"
"38604","HGNC:3424","DOID:0080256"
"38605","HGNC:3755","DOID:0090116"
"38606","HGNC:587","DOID:1380"
"38607","HGNC:10591","DOID:0111538"
"38608","HGNC:1527","DOID:1070"
"38609","HGNC:1527","DOID:1070"
"38610","HGNC:4171","DOID:0111947"
"38611","HGNC:2938","DOID:0080267"
"38612","HGNC:29160","DOID:0060286"
"38613","HGNC:26361","DOID:0080318"
"38614","HGNC:2200","DOID:0080045"
"38615","HGNC:30778","DOID:0070048"
"38616","HGNC:7473","DOID:3565"
"38617","HGNC:29529","DOID:0070071"
"38618","HGNC:9605","DOID:10283"
"38619","HGNC:4170","DOID:0111767"
"38620","HGNC:17151","DOID:0080514"
"38621","HGNC:2095","DOID:13641"
"38622","HGNC:23109","DOID:0080586"
"38623","HGNC:6343","DOID:0110590"
"38624","HGNC:404","DOID:9744"
"38625","HGNC:11365","DOID:2986"
"38626","HGNC:4827","DOID:0080770"
"38627","HGNC:2027","DOID:10763"
"38628","HGNC:11362","DOID:0111945"
"38629","HGNC:7606","DOID:0110477"
"38630","HGNC:11368","DOID:1394"
"38631","HGNC:7976","DOID:0080943"
"38632","HGNC:2597","DOID:11212"
"38633","HGNC:886","DOID:3070"
"38634","HGNC:9498","DOID:0111330"
"38635","HGNC:7","DOID:14330"
"38636","HGNC:9075","DOID:0060601"
"38637","HGNC:2200","DOID:5327"
"38638","HGNC:1606","DOID:2841"
"38639","HGNC:1938","DOID:8986"
"38640","HGNC:3006","DOID:0080571"
"38641","HGNC:43","DOID:9074"
"38642","HGNC:13436","DOID:0111016"
"38643","HGNC:4948","DOID:0050827"
"38644","HGNC:4948","DOID:0050827"
"38645","HGNC:7989","DOID:3068"
"38646","HGNC:7989","DOID:3068"
"38647","HGNC:11438","DOID:0060774"
"38648","HGNC:5992","DOID:783"
"38649","HGNC:7978","DOID:1470"
"38650","HGNC:25198","DOID:0112330"
"38651","HGNC:4838","DOID:0111901"
"38652","HGNC:29929","DOID:0070296"
"38653","HGNC:10891","DOID:0111424"
"38654","HGNC:14508","DOID:0080499"
"38655","HGNC:3691","DOID:3748"
"38656","HGNC:392","DOID:9993"
"38657","HGNC:286","DOID:9970"
"38658","HGNC:286","DOID:9970"
"38659","HGNC:1020","DOID:0080111"
"38660","HGNC:23041","DOID:0070240"
"38661","HGNC:6357","DOID:10763"
"38662","HGNC:644","DOID:10283"
"38663","HGNC:2204","DOID:0110033"
"38664","HGNC:7155","DOID:0060903"
"38665","HGNC:8609","DOID:0070024"
"38666","HGNC:7173","DOID:5844"
"38667","HGNC:14313","DOID:0080295"
"38668","HGNC:613","DOID:4606"
"38669","HGNC:575","DOID:0110804"
"38670","HGNC:320","DOID:576"
"38671","HGNC:15646","DOID:0080331"
"38672","HGNC:286","DOID:13949"
"38673","HGNC:13771","DOID:0060756"
"38674","HGNC:6115","DOID:10652"
"38675","HGNC:3431","DOID:0060560"
"38676","HGNC:7762","DOID:10603"
"38677","HGNC:3616","DOID:0080162"
"38678","HGNC:11055","DOID:1059"
"38679","HGNC:7678","DOID:13025"
"38680","HGNC:20893","DOID:5517"
"38681","HGNC:2597","DOID:1612"
"38682","HGNC:29","DOID:1387"
"38683","HGNC:9476","DOID:0050661"
"38684","HGNC:27232","DOID:0111022"
"38685","HGNC:3663","DOID:0050776"
"38686","HGNC:6694","DOID:0090144"
"38687","HGNC:8847","DOID:0110013"
"38688","HGNC:10274","DOID:0110415"
"38689","HGNC:6412","DOID:0080223"
"38690","HGNC:4641","DOID:1612"
"38691","HGNC:7095","DOID:0080697"
"38692","HGNC:6524","DOID:0111937"
"38693","HGNC:2874","DOID:9952"
"38694","HGNC:2874","DOID:9952"
"38695","HGNC:1748","DOID:3457"
"38696","HGNC:6518","DOID:0111588"
"38697","HGNC:6518","DOID:0111588"
"38698","HGNC:13726","DOID:1749"
"38699","HGNC:11781","DOID:0060283"
"38700","HGNC:21637","DOID:0060428"
"38701","HGNC:7104","DOID:0111488"
"38702","HGNC:4638","DOID:1612"
"38703","HGNC:10922","DOID:0070214"
"38704","HGNC:7579","DOID:10003"
"38705","HGNC:2219","DOID:2256"
"38706","HGNC:33867","DOID:0060537"
"38707","HGNC:5013","DOID:3393"
"38708","HGNC:15454","DOID:0080692"
"38709","HGNC:6922","DOID:57"
"38710","HGNC:23657","DOID:0080718"
"38711","HGNC:5962","DOID:7148"
"38712","HGNC:609","DOID:1168"
"38713","HGNC:11180","DOID:0050700"
"38714","HGNC:23109","DOID:0060366"
"38715","HGNC:6693","DOID:1909"
"38716","HGNC:9831","DOID:0112253"
"38717","HGNC:7","DOID:2320"
"38718","HGNC:11559","DOID:2978"
"38719","HGNC:17382","DOID:3969"
"38720","HGNC:3467","DOID:2349"
"38721","HGNC:7227","DOID:0112169"
"38722","HGNC:1090","DOID:0070151"
"38723","HGNC:8082","DOID:8499"
"38724","HGNC:16406","DOID:4890"
"38725","HGNC:4696","DOID:12803"
"38726","HGNC:11364","DOID:9008"
"38727","HGNC:2976","DOID:12361"
"38728","HGNC:3544","DOID:5844"
"38729","HGNC:3544","DOID:5844"
"38730","HGNC:3544","DOID:5844"
"38731","HGNC:23045","DOID:0111919"
"38732","HGNC:9005","DOID:0111548"
"38733","HGNC:29401","DOID:8947"
"38734","HGNC:6307","DOID:9256"
"38735","HGNC:1095","DOID:8778"
"38736","HGNC:4422","DOID:12801"
"38737","HGNC:6018","DOID:684"
"38738","HGNC:934","DOID:10652"
"38739","HGNC:1718","DOID:0110491"
"38740","HGNC:122","DOID:12995"
"38741","HGNC:11494","DOID:0112029"
"38742","HGNC:3754","DOID:0111782"
"38743","HGNC:7646","DOID:10283"
"38744","HGNC:17340","DOID:0110403"
"38745","HGNC:2665","DOID:10611"
"38746","HGNC:2027","DOID:0050450"
"38747","HGNC:10907","DOID:2377"
"38748","HGNC:8978","DOID:12849"
"38749","HGNC:10389","DOID:0111891"
"38750","HGNC:6158","DOID:0060733"
"38751","HGNC:5992","DOID:3083"
"38752","HGNC:5992","DOID:3083"
"38753","HGNC:12523","DOID:2841"
"38754","HGNC:20","DOID:0110177"
"38755","HGNC:15917","DOID:0080459"
"38756","HGNC:9076","DOID:0070205"
"38757","HGNC:6709","DOID:2018"
"38758","HGNC:2200","DOID:0080056"
"38759","HGNC:7646","DOID:850"
"38760","HGNC:29112","DOID:0111674"
"38761","HGNC:10632","DOID:2841"
"38762","HGNC:4367","DOID:4795"
"38763","HGNC:10050","DOID:3883"
"38764","HGNC:5173","DOID:591"
"38765","HGNC:2707","DOID:10952"
"38766","HGNC:6242","DOID:0110648"
"38767","HGNC:6001","DOID:13241"
"38768","HGNC:6636","DOID:11712"
"38769","HGNC:3026","DOID:1094"
"38770","HGNC:11110","DOID:0070044"
"38771","HGNC:9360","DOID:526"
